Country,Campaign Name,Campaign ID,ACOS Target
GB,Cutting Mat MANUAL A0 Dark Blue,385615520661318,20%
GB,Cutting Mat MANUAL A0 Dark Green,437424332714990,20%
GB,Cutting Mat MANUAL A0 Dark Grey,510063367805636,20%
GB,Cutting Mat MANUAL A0 Green,555595545717531,20%
GB,Cutting Mat MANUAL A0 Grey,502178808569248,20%
GB,Cutting Mat MANUAL A0 Light Blue,399195296615898,20%
GB,Cutting Mat MANUAL A0 Light Green,373660699125632,20%
GB,Cutting Mat MANUAL A0 Light Grey,333017419362556,20%
GB,Cutting Mat MANUAL A0 Pink,401790070214433,20%
GB,Cutting Mat MANUAL A0 Purple,455254232892671,20%
GB,Cutting Mat MANUAL A0 Taupe,391381149460921,20%
GB,Cutting Mat MANUAL A1 Beige,304767848107665,20%
GB,Cutting Mat MANUAL A1 Black,468940391306756,20%
GB,Cutting Mat MANUAL A1 Blue,282049822663211,20%
GB,Cutting Mat MANUAL A1 Brown,485862600279263,20%
GB,Cutting Mat MANUAL A1 Dark Blue,439812501829492,20%
GB,Cutting Mat MANUAL A1 Dark Green,387623205380732,20%
GB,Cutting Mat MANUAL A1 Dark Grey,334111853105057,20%
GB,Cutting Mat MANUAL A1 Green,501630132148901,20%
GB,Cutting Mat MANUAL A1 Grey,283850763186832,20%
GB,Cutting Mat MANUAL A1 Light Blue,427862997281250,20%
GB,Cutting Mat MANUAL A1 Light Green,385021442052052,20%
GB,Cutting Mat MANUAL A1 Light Grey,340466400550580,20%
GB,Cutting Mat MANUAL A1 Pink,284782958482071,20%
GB,Cutting Mat MANUAL A1 Purple,534053536330481,20%
GB,Cutting Mat MANUAL A1 Taupe,548371435910700,20%
GB,Cutting Mat MANUAL A2 Beige,406715770743107,20%
GB,Cutting Mat MANUAL A2 Black,304649633663269,20%
GB,Cutting Mat MANUAL A2 Blue,331250145825249,20%
GB,Cutting Mat MANUAL A2 Brown,476457110261513,20%
GB,Cutting Mat MANUAL A2 Dark Blue,284979320406118,20%
GB,Cutting Mat MANUAL A2 Dark Green,286083448409346,20%
GB,Cutting Mat MANUAL A2 Dark Grey,523772022685394,20%
GB,Cutting Mat MANUAL A2 Green,549701890455155,20%
GB,Cutting Mat MANUAL A2 Grey,445405026901919,20%
GB,Cutting Mat MANUAL A2 Light Blue,482870274373727,20%
GB,Cutting Mat MANUAL A2 Light Green,386390821169921,20%
GB,Cutting Mat MANUAL A2 Light Grey,322455668354858,20%
GB,Cutting Mat MANUAL A2 Pink,450471508687743,20%
GB,Cutting Mat MANUAL A2 Purple,373867899061252,20%
GB,Cutting Mat MANUAL A2 Taupe,510978520912025,20%
GB,Cutting Mat MANUAL A3 Beige,455486932124212,20%
GB,Cutting Mat MANUAL A3 Black,475828341531328,20%
GB,Cutting Mat MANUAL A3 Blue,507496837134879,20%
GB,Cutting Mat MANUAL A3 Brown,516883016249331,20%
GB,Cutting Mat MANUAL A3 Dark Blue,451038695879022,20%
GB,Cutting Mat MANUAL A3 Dark Green,532564336120217,20%
GB,Cutting Mat MANUAL A3 Dark Grey,529095159767236,20%
GB,Cutting Mat MANUAL A3 Green,305254901156879,20%
GB,Cutting Mat MANUAL A3 Grey,515971075917508,20%
GB,Cutting Mat MANUAL A3 Light Blue,440583200870719,20%
GB,Cutting Mat MANUAL A3 Light Green,347826150386189,20%
GB,Cutting Mat MANUAL A3 Light Grey,508857001759410,20%
GB,Cutting Mat MANUAL A3 Pink,334414724657303,20%
GB,Cutting Mat MANUAL A3 Purple,484970616167953,20%
GB,Cutting Mat MANUAL A3 Taupe,557892657364214,20%
GB,Cutting Mat MANUAL A4 Beige,346374994681059,20%
GB,Cutting Mat MANUAL A4 Black,419524321891892,20%
GB,Cutting Mat MANUAL A4 Blue,406753115531956,20%
GB,Cutting Mat MANUAL A4 Brown,297894355323094,20%
GB,Cutting Mat MANUAL A4 Dark Blue,550269551882708,20%
GB,Cutting Mat MANUAL A4 Dark Green,300910913567411,20%
GB,Cutting Mat MANUAL A4 Dark Grey,493910184660947,20%
GB,Cutting Mat MANUAL A4 Green,360912182618429,20%
GB,Cutting Mat MANUAL A4 Grey,339388672928043,20%
GB,Cutting Mat MANUAL A4 Light Blue,536766985427955,20%
GB,Cutting Mat MANUAL A4 Light Green,416302909257671,20%
GB,Cutting Mat MANUAL A4 Light Grey,479932953500017,20%
GB,Cutting Mat MANUAL A4 Pink,349443864075969,20%
GB,Cutting Mat MANUAL A4 Purple,312520481099508,20%
GB,Cutting Mat MANUAL A4 Taupe,512361780680269,20%
GB,SB PC Hog Paint Brush Defensive to Nylon Paint Brush,368971986710759,17.50%
GB,SB PC Hog Paint Brush Defensive to Sable Paint Brush,385233089364408,17.50%
GB,SB PC Nylon Paint Brush Defensive to Hog Paint Brush,302614266061020,17.50%
GB,SB PC Nylon Paint Brush Defensive to Sable Paint Brush,359124989229161,17.50%
GB,SB PC HOG Paint Brush MANUAL ALL,518614180997013,35%
GB,SB PC NYL Paint Brush MANUAL ALL,317710348715985,35%
GB,SB PC Paint Brush CAT ALL,373848259189264,35%
GB,SB PC Paint Brush MANUAL ALL,418046827081016,35%
GB,SB PC Paint Brush Product Target,547171835442950,35%
GB,SB VID Paint Brush CAT ALL,410218446769050,35%
GB,SB VID Paint Brush MANUAL ALL,434549591604303,35%
GB,SB VID Paint Brush MANUAL DETAIL,394220869717013,35%
GB,SB VID Paint Brush Product Target,450074767441262,35%
GB,SD Hog Paint Brush Defensive to Nylon Paint Brush,500885338088680,17.50%
GB,SD Hog Paint Brush Defensive to Sable Paint Brush,362153703393521,17.50%
GB,SD Nylon Paint Brush Defensive to Hog Paint Brush,551928229160214,17.50%
GB,SD Nylon Paint Brush Defensive to Sable Paint Brush,541017792172501,17.50%
GB,SD Sable Paint Brush Defensive to Hog Paint Brush,405444051017177,17.50%
GB,SD Sable Paint Brush Defensive to Nylon Paint Brush,342593671786565,17.50%
GB,SD Paint Brush Contextual CAT DETAIL,544120981913106,35%
GB,SD Paint Brush Product Target,373271754255200,35%
GB,SD Paint Brush Purchase Remarket,516529540751384,35%
GB,SD Paint Brush View Remarket,437615324289785,35%
GB,SD Paint Brush View Remarket CAT DETAIL,386625426277774,35%
GB,SD VID Paint Brush Contextual CAT ALL,401257926968479,35%
GB,SD VID Paint Brush Product Target,358341392174593,35%
GB,SD VID Paint Brush Purchase Remarket,326184525677899,35%
GB,SD VID Paint Brush View Remarket,512627486026672,35%
GB,SD VID Paint Brush View Remarket CAT ALL,455635661794639,35%
GB,SP-PT Hog Paint Brush Defensive to Nylon Paint Brush,393510269126301,17.50%
GB,SP-PT Hog Paint Brush Defensive to Sable Paint Brush,295775568351845,17.50%
GB,SP-PT Nylon Paint Brush Defensive to Hog Paint Brush,435395579846602,17.50%
GB,SP-PT Nylon Paint Brush Defensive to Sable Paint Brush,551487341929389,17.50%
GB,SP-PT Sable Paint Brush Defensive to Hog Paint Brush,481844336283828,17.50%
GB,SP-PT Sable Paint Brush Defensive to Nylon Paint Brush,481791566815138,17.50%
GB,SP Paint Brush AUTO ALL,384041949587664,35%
GB,SP Paint Brush CAT ALL,391828711885281,35%
GB,SP Paint Brush MANUAL ALL,529270888357178,35%
GB,SP-A HOG Angled Paint Brush,550195956321294,35%
GB,SP-A HOG Bright Paint Brush,482035822037380,35%
GB,SP-A HOG Fan Paint Brush,501190892277892,35%
GB,SP-A HOG Filbert Paint Brush,477638494804202,35%
GB,SP-A HOG Flat Paint Brush,467967788030422,35%
GB,SP-A HOG Paint Brush Set 12L,347513014815834,35%
GB,SP-A HOG Paint Brush Set 12S,467090285995525,35%
GB,SP-A HOG Paint Brush Set 24PC,299593281945525,35%
GB,SP-A HOG Round Paint Brush,395171474215569,35%
GB,SP-A NYL Angled Paint Brush,282691303167127,35%
GB,SP-A NYL Filbert Paint Brush,537416167598588,35%
GB,SP-A NYL Flat Paint Brush,539294678964027,35%
GB,SP-A NYL Paint Brush Set 12PC,380285325243507,35%
GB,SP-A NYL Paint Brush Set 24PC,560407365064177,35%
GB,SP-A NYL Round Paint Brush,389439416537281,35%
GB,SP-A SAB Paint Brush Set 12PC,352742513749503,35%
GB,SP-CAT HOG Angled Paint Brush,337562088038817,35%
GB,SP-CAT HOG Bright Paint Brush,347670996217497,35%
GB,SP-CAT HOG Fan Paint Brush,542765939731394,35%
GB,SP-CAT HOG Filbert Paint Brush,520661601610321,35%
GB,SP-CAT HOG Flat Paint Brush,390740756922675,35%
GB,SP-CAT HOG Paint Brush Set 12L,530133185743083,35%
GB,SP-CAT HOG Paint Brush Set 12S,449835961627093,35%
GB,SP-CAT HOG Paint Brush Set 24PC,383657272007092,35%
GB,SP-CAT HOG Round Paint Brush,489417488796569,35%
GB,SP-CAT NYL Angled Paint Brush,370510391846120,35%
GB,SP-CAT NYL Filbert Paint Brush,463520560373182,35%
GB,SP-CAT NYL Flat Paint Brush,395431709412620,35%
GB,SP-CAT NYL Paint Brush Set 12PC,436010527828066,35%
GB,SP-CAT NYL Paint Brush Set 24PC,477882049426673,35%
GB,SP-CAT NYL Round Paint Brush,443860647095696,35%
GB,SP-CAT SAB Paint Brush Set 12PC,445975235855301,35%
GB,SP-Manual HOG Angled Paint Brush,405763222176908,35%
GB,SP-Manual HOG Bright Paint Brush,451983598840300,35%
GB,SP-Manual HOG Fan Paint Brush,544535251725581,35%
GB,SP-Manual HOG Filbert Paint Brush,352965262332155,35%
GB,SP-Manual HOG Flat Paint Brush,335583486522767,35%
GB,SP-Manual HOG Paint Brush Set 12L,447515383710661,35%
GB,SP-Manual HOG Paint Brush Set 12S,301690967519397,35%
GB,SP-Manual HOG Paint Brush Set 24PC,396617972271597,35%
GB,SP-Manual HOG Round Paint Brush,287798328504814,35%
GB,SP-Manual NYL Angled Paint Brush,340370815328878,35%
GB,SP-Manual NYL Filbert Paint Brush,381931323601583,35%
GB,SP-Manual NYL Flat Paint Brush,398604144087843,35%
GB,SP-Manual NYL Paint Brush Set 12PC,334790301029167,35%
GB,SP-Manual NYL Paint Brush Set 24PC,503039739264748,35%
GB,SP-Manual NYL Round Paint Brush,455417868210038,35%
GB,SP-Manual SAB Paint Brush Set 12PC,449652354421918,35%
GB,SP-PT Paint Brush Set - Exact,386040805305476,35%
GB,SP-PT Paint Brush Set - Expanded,329888307620053,35%
GB,SP-PT Paint Brush ADSPOW,438805570279039,35%
GB,SP-PT Paint Brush ANIYOO,389336061491570,35%
GB,SP-PT Paint Brush ARTECHO,529027537143797,35%
GB,SP-PT Paint Brush CNMTCCO,327318255083401,35%
GB,SP-PT Paint Brush CRAFTS 4 ALL,362868438763668,35%
GB,SP-PT Paint Brush DEEINN,472913514331176,35%
GB,SP-PT Paint Brush NICPRO,400674250718125,35%
GB,SP-PT Paint Brush ROCK NINJA,330552797992041,35%
GB,SP-PT Paint Brush VICLOON,488588202658890,35%
GB,SP-PT Paint Brush WLOT,370242820181547,35%
GB,Paint Store Brand MANUAL ALL,418363301120273,30%
GB,Paint Store Brand MANUAL DETAIL,411781815582636,30%
GB,Paint Store Brand Product Target,554395527589939,30%
GB,Painting Store Brand CAT ALL for Paint,499360454488793,30%
GB,Paint Display CAT,296979537562971,30%
GB,Paint Display Purchase Remarket,331124802585980,30%
GB,Paint AUTO GOUACHE,513362615273552,30%
GB,Paint AUTO OIL,494252101812194,30%
GB,Paint AUTO WATER,527368970787133,30%
GB,Paint CAT GOUACHE,366812128486191,30%
GB,Paint CAT OIL,325847336286351,30%
GB,Paint CAT WATER,341565939641633,30%
GB,Paint MANUAL ACRYLIC,509181415665306,30%
GB,Paint MANUAL GENERIC,405698102245528,30%
GB,Paint MANUAL GOUACHE,550269754163507,30%
GB,Paint MANUAL OIL,501790635104566,30%
GB,Paint MANUAL WATER,404872679988446,30%
GB,Paint PRODUCT TARGET ACRYLIC,459354142576883,30%
GB,Paint PRODUCT TARGET GOUACHE,348957325166843,30%
GB,Paint PRODUCT TARGET OIL,388106412071685,30%
GB,Paint PRODUCT TARGET WATER,411254437962482,30%
GB,SB PC 380 Stretched Canvas Defensive to 280 Stretched Canvas,521687298840009,10%
GB,SB PC 380 Stretched Canvas Defensive to 380 Stretched Canvas,459215387624690,10%
GB,SB VID 380 Stretched Canvas Defensive to 280 Stretched Canvas,370993713024007,10%
GB,SB VID 380 Stretched Canvas Defensive to 380 Stretched Canvas,506150338812345,10%
GB,SB PC 380 Stretched Canvas CAT ALL,447981873685437,20%
GB,SB PC 380 Stretched Canvas MANUAL ALL,537660434945995,20%
GB,SB PC 380 Stretched Canvas Product Target,376268874692416,20%
GB,SB VID 380 Stretched Canvas CAT ALL,513709229264242,20%
GB,SB VID 380 Stretched Canvas MANUAL ALL,521221592612371,20%
GB,SB VID 380 Stretched Canvas MANUAL DETAIL,323887482225087,20%
GB,SD 380 Stretched Canvas Defensive to 280 Stretched Canvas,397324914884212,10%
GB,SD 380 Stretched Canvas Defensive to 380 Stretched Canvas,400083076079900,10%
GB,SD VID 380 Stretched Canvas Defensive to 280 Stretched Canvas,542512121048537,10%
GB,SD VID 380 Stretched Canvas Defensive to 380 Stretched Canvas,382638799788272,10%
GB,SD 380 Stretched Canvas Contextual CAT DETAIL,361447025261334,20%
GB,SD 380 Stretched Canvas Product Target,505032313921211,20%
GB,SD 380 Stretched Canvas Purchase Remarket,534784655286558,20%
GB,SD 380 Stretched Canvas View Remarket,433759069218674,20%
GB,SD 380 Stretched Canvas View Remarket CAT DETAIL,374295038235026,20%
GB,SD VID 380 Stretched Canvas Contextual CAT ALL,494032419927260,20%
GB,SD VID 380 Stretched Canvas Product Target,387087392458996,20%
GB,SD VID 380 Stretched Canvas Purchase Remarket,313693613849637,20%
GB,SD VID 380 Stretched Canvas View Remarket,432420503757432,20%
GB,SD VID 380 Stretched Canvas View Remarket CAT ALL,483259478018692,20%
GB,SP-PT 380 Stretched Canvas Defensive to 280 Canvas Panel,468380791254579,10%
GB,SP-PT 380 Stretched Canvas Defensive to 280 Stretched Canvas,547114960633567,10%
GB,SP-PT 380 Stretched Canvas Defensive to 380 Stretched Canvas,401033797713018,10%
GB,SP-A Premium Canvas 20x20,316727647016171,20%
GB,SP-A Premium Canvas 20x30,320526194591983,20%
GB,SP-A Premium Canvas 30x30,421341208682027,20%
GB,SP-A Premium Canvas 30x40,338195283585005,20%
GB,SP-A Premium Canvas 30x45,503751753032718,20%
GB,SP-A Premium Canvas 40x40,438594607198099,20%
GB,SP-A Premium Canvas 40x50,411255769732153,20%
GB,SP-A Premium Canvas 40x60,458893027219658,20%
GB,SP-A Premium Canvas 45x60,482217745733134,20%
GB,SP-A Premium Canvas 50x50,338975670570607,20%
GB,SP-A Premium Canvas 50x60,388136764757032,20%
GB,SP-A Premium Canvas 50x70,530217487757328,20%
GB,SP-A Premium Canvas 60x60,440922714772255,20%
GB,SP-A Premium Canvas 60x80,361163376205793,20%
GB,SP-A Premium Canvas 60x90,562341241834498,20%
GB,SP-A Premium Canvas 80x100,465984960789546,20%
GB,SP-A Premium Canvas 80x120,292449457347023,20%
GB,SP-A Premium Canvas 90x120,417921846566231,20%
GB,SP-A Premium Canvas All Sizes,497104458362961,20%
GB,SP-CAT Premium Canvas 20x20,423593511964867,20%
GB,SP-CAT Premium Canvas 20x30,314113369776875,20%
GB,SP-CAT Premium Canvas 30x30,489058530611490,20%
GB,SP-CAT Premium Canvas 30x40,381644180588120,20%
GB,SP-CAT Premium Canvas 30x45,330596810816029,20%
GB,SP-CAT Premium Canvas 40x40,519416910921420,20%
GB,SP-CAT Premium Canvas 40x50,290236771575497,20%
GB,SP-CAT Premium Canvas 40x60,377844119086861,20%
GB,SP-CAT Premium Canvas 45x60,376840255141960,20%
GB,SP-CAT Premium Canvas 50x50,419468888167908,20%
GB,SP-CAT Premium Canvas 50x60,446147573793780,20%
GB,SP-CAT Premium Canvas 50x70,283670887716928,20%
GB,SP-CAT Premium Canvas 60x60,335915487917471,20%
GB,SP-CAT Premium Canvas 60x80,289694887821961,20%
GB,SP-CAT Premium Canvas 60x90,519456139342569,20%
GB,SP-CAT Premium Canvas 80x100,554704906660005,20%
GB,SP-CAT Premium Canvas 80x120,424531760262323,20%
GB,SP-CAT Premium Canvas 90x120,492179155683167,20%
GB,SP-Manual Premium Canvas 20x20,515332807405928,20%
GB,SP-Manual Premium Canvas 20x30,537726635504719,20%
GB,SP-Manual Premium Canvas 30x30,347411816206281,20%
GB,SP-Manual Premium Canvas 30x40,562682603982415,20%
GB,SP-Manual Premium Canvas 30x45,550463300653336,20%
GB,SP-Manual Premium Canvas 40x40,302980979362387,20%
GB,SP-Manual Premium Canvas 40x50,503762601437261,20%
GB,SP-Manual Premium Canvas 40x60,439685750841426,20%
GB,SP-Manual Premium Canvas 45x60,549814687007674,20%
GB,SP-Manual Premium Canvas 50x50,560787388847598,20%
GB,SP-Manual Premium Canvas 50x60,420078574752753,20%
GB,SP-Manual Premium Canvas 50x70,503402644770382,20%
GB,SP-Manual Premium Canvas 60x60,296370407402926,20%
GB,SP-Manual Premium Canvas 60x80,449094571339497,20%
GB,SP-Manual Premium Canvas 60x90,314244453870201,20%
GB,SP-Manual Premium Canvas 80x100,445345727587926,20%
GB,SP-Manual Premium Canvas 80x120,427599562046244,20%
GB,SP-Manual Premium Canvas 90x120,541533116503950,20%
GB,SP-Manual Premium Canvas General KWs,455039344912239,20%
GB,SP-Manual Premium Canvas Large,443623083685537,20%
GB,SP-Manual Premium Canvas Portrait,482716636419739,20%
GB,SP-Manual Premium Canvas Small,436791014846002,20%
GB,SP-Manual Premium Canvas Square,426925813413089,20%
GB,SP-Manual Premium Canvas XL,317523604676143,20%
GB,Elan Rotary Cutter AUTO,53945765789495,30%
GB,Rotary Cutter CAT (UD),9753496126698,30%
GB,Rotary Cutter MANUAL KEY (D),183669952318764,30%
GB,Rotary Cutter Product Target (UD),74013105588152,30%
GB,SP-PT Rotary Cutter - Complements - Cutting Mat - Exact - NG,315522465213642,15%
GB,Display Campaign Rotary Cutters (OC),219084621224473,30%
GB,Rotary Cutters Display (OC),214671998468093,30%
GB,Ruler AUTOKey (D),239120544956088,30%
GB,Ruler Cat (UD),100869626932000,30%
GB,Ruler Product Target (UD),158469456532023,30%
GB,Rulers MANUAL KEYWORDS (D),93284270665658,30%
GB,SP-PT Ruler - Complements - Cutting Mat - Exact - NG,398972267556390,15%
GB,Display Campaign Rulers (OC),36142372451305,30%
GB,SP 280 Stretched Canvas MANUAL OVERSTOCK,414127329514661,30%
GB,SB PC 280 Stretched Canvas Defensive to 280 Stretched Canvas,518715364514373,10%
GB,SB PC 280 Stretched Canvas Defensive to 380 Stretched Canvas,407379117390907,10%
GB,SB VID 280 Stretched Canvas Defensive to 280 Stretched Canvas,293115580607167,10%
GB,SB VID 280 Stretched Canvas Defensive to 380 Stretched Canvas (DETAIL),380802983049729,10%
GB,SB PC 280 Stretched Canvas CAT ALL,483536536709894,20%
GB,SB PC 280 Stretched Canvas MANUAL ALL,311890712668294,20%
GB,SB PC 280 Stretched Canvas Product Target,529873106130639,20%
GB,SB VID 280 Stretched Canvas CAT ALL,366170732598351,20%
GB,SB VID 280 Stretched Canvas MANUAL ALL,469415573168930,20%
GB,SB VID 280 Stretched Canvas MANUAL DETAIL,507639938821977,20%
GB,SD 280 Stretched Canvas Defensive to 280 Stretched Canvas,407666661271132,10%
GB,SD 280 Stretched Canvas Defensive to 380 Stretched Canvas,421823000820746,10%
GB,SD VID 280 Stretched Canvas Defensive to 280 Stretched Canvas,403250450327751,10%
GB,SD VID 280 Stretched Canvas Defensive to 380 Stretched Canvas,398210557052085,10%
GB,SD 280 Stretched Canvas Contextual CAT DETAIL,541173460965894,20%
GB,SD 280 Stretched Canvas Product Target,287851342346742,20%
GB,SD 280 Stretched Canvas Purchase Remarket,431067997366124,20%
GB,SD 280 Stretched Canvas View Remarket,440870796373868,20%
GB,SD 280 Stretched Canvas View Remarket CAT DETAIL,392493452461757,20%
GB,SD VID 280 Stretched Canvas Contextual CAT ALL,428118911648985,20%
GB,SD VID 280 Stretched Canvas Product Target,326824228720629,20%
GB,SD VID 280 Stretched Canvas Purchase Remarket,353453922165745,20%
GB,SD VID 280 Stretched Canvas View Remarket,404170422370404,20%
GB,SD VID 280 Stretched Canvas View Remarket CAT ALL,433164218141351,20%
GB,SP-PT 280 Stretched Canvas Defensive to 280 Stretched Canvas,360703305529564,10%
GB,SP-PT 280 Stretched Canvas Defensive to 380 Stretched Canvas,301669544293258,10%
GB,SP-PT 280 Stretched Canvas Defensive to Canvas Panel,287383299435326,10%
GB,SP 280 Stretched Canvas AUTO ALL,519896395009304,20%
GB,SP 280 Stretched Canvas AUTO DETAIL,479357054909087,20%
GB,SP 280 Stretched Canvas CAT ALL,540899503526436,20%
GB,SP 280 Stretched Canvas CAT DETAIL,550910123818322,20%
GB,SP 280 Stretched Canvas MANUAL ALL,534266544240691,20%
GB,SP 280 Stretched Canvas MANUAL DETAIL,529435193789420,20%
GB,SP-PT 280 Stretched Canvas Product Target,317127988722011,20%
GB,SP-PT 280 Stretched Canvas ARTEZA,503633925777969,20%
GB,SP-PT 280 Stretched Canvas ARTKEY,358193715149904,20%
GB,SP-PT 280 Stretched Canvas EXERZ,308654498234235,20%
GB,SP-PT 280 Stretched Canvas FAX POTATO,382825087733315,20%
GB,SP-PT 280 Stretched Canvas FINEWAY,542992056304509,20%
GB,SP-PT 280 Stretched Canvas GENIXART,323984911550015,20%
GB,SP-PT 280 Stretched Canvas H&S,385313679962895,20%
GB,SP-PT 280 Stretched Canvas KONCCI,347997750210583,20%
GB,SP-PT 280 Stretched Canvas SHUTTLE ART,340751493514733,20%
GB,SP-PT 280 Stretched Canvas STATIONERY ISLAND,516765342056554,20%
GB,Slices DISPLAY (OC),228306347544753,30%
GB,Slices AUTO,263684202220598,30%
GB,Slices MANUAL (D),202041179318892,30%
GB,Slices PRODUCT TARGET (D),120217228493267,30%
US,Books AUTO,540969188122438,35%
US,Books CAT,444821200448470,35%
US,Books MANUAL,317687157894497,35%
US,Books PRODUCT TARGET DRAW,397314205854800,35%
US,Books PRODUCT TARGET MIX,314988371645312,35%
US,Books PRODUCT TARGET SKETCH,528978002365265,35%
US,Books PRODUCT TARGET WATER,355409608458834,35%
US,Books Display AUD Purchase Remarket,521480814103739,35%
US,Books Display AUD View Remarket,319451929611858,35%
US,Books Display CAT,287029951350742,35%
US,Books Store Brand CAT ALL,83400118914296,35%
US,Rotary Cutters AUTO,396292547635835,30%
US,Rotary Cutters CAT,422699429761460,30%
US,Rotary Cutters MANUAL,524820155408838,30%
US,Rotary Cutters PRODUCT TARGET,418828210762569,30%
US,SP-PT Rotary Cutter Blue Defensive to Mat,549492255012552,15%
US,SP-PT Rotary Cutter Green Defensive to Mat,446953829622380,15%
US,SP-PT Rotary Cutter Pink Defensive to Mat,481356307865021,15%
US,SB PC Cutting Mat Defensive to Mat,149713953085781,10%
US,SB VID Cutting Mat Defensive to Mat,522224572438435,10%
US,SB PC Cutting Mat CAT ALL,124745798723126,20%
US,SB PC Cutting Mat MANUAL ALL,124745798723126,20%
US,SB PC Cutting Mat MANUAL DETAIL,124745798723126,20%
US,SB PC Cutting Mat Product Target,124745798723126,20%
US,SB SS Quilting Store CAT ALL,124745798723126,20%
US,SB VID Cutting Mat CAT ALL,381891121493280,20%
US,SB VID Cutting Mat MANUAL ALL,496184004053963,20%
US,SD Cutting Mat Defensive to Cutter,555705495922420,10%
US,SD Cutting Mat Defensive to Mat,291199465894790,10%
US,SD Cutting Mat Defensive to Ruler,377106189436611,10%
US,SD VID Cutting Mat Defensive to Cutter,423470719337372,10%
US,SD VID Cutting Mat Defensive to Mat,352389527227490,10%
US,SD VID Cutting Mat Defensive to Ruler,451040740605828,10%
US,SD Cutting Mat Contextual CAT DETAIL,295386876836659,20%
US,SD Cutting Mat Product Target,348505001428217,20%
US,SD Cutting Mat Purchase Remarket,306810550262171,20%
US,SD Cutting Mat View Remarket,452165958137487,20%
US,SD Cutting Mat View Remarket CAT DETAIL,384425969376398,20%
US,SD VID Cutting Mat Contextual CAT ALL,559060283193700,20%
US,SD VID Cutting Mat Product Target,409452301241205,20%
US,SD VID Cutting Mat Purchase Remarket,496116138600124,20%
US,SD VID Cutting Mat View Remarket,379136524107369,20%
US,SD VID Cutting Mat View Remarket CAT ALL,561278214039762,20%
US,Cutting Mat Store Display IM AUD,471671316789801,20%
US,Cutting Mats Store Contextual Targeting,375074371820629,20%
US,Cutting Mats Store Display LS AUD,551244484277201,20%
US,Cutting Mats Store Display Purchase Remarket,529789860873157,20%
US,Cutting Mats Store Display View Remarket,453571279440016,20%
US,SP-PT Cutting Mat Defensive to Cutter,330782513314062,10%
US,SP-PT Cutting Mat Defensive to Mat,474897359770333,10%
US,SP-PT Cutting Mat Defensive to Ruler,390822546111316,10%
US,SP Cutting Mat AUTO ALL,184180840913972,20%
US,SP Cutting Mat AUTO DETAIL,480327753654702,20%
US,SP Cutting Mat CAT ALL,423597215319662,20%
US,SP Cutting Mat CAT DETAIL (UD),48069354499828,20%
US,SP Cutting Mat MANUAL ALL,147448269687241,20%
US,SP Cutting Mat MANUAL DETAIL,129925332569443,20%
US,SP-PT Cutting Mat Product Target,265856604991640,20%
US,Cutting Mat MANUAL A0 ADIR CORP.,326927981926963,20%
US,Cutting Mat MANUAL A0 ALVIN,336853211968964,20%
US,Cutting Mat MANUAL A0 ARTAT,545619030009762,20%
US,Cutting Mat MANUAL A0 Dahle,334017268299354,20%
US,Cutting Mat MANUAL A0 Exacto,284027043380030,20%
US,Cutting Mat MANUAL A0 Fiskars,420976149888469,20%
US,Cutting Mat MANUAL A0 HEADLEY TOOLS,461550232379879,20%
US,Cutting Mat MANUAL A0 NEWBRAUG,525369929943374,20%
US,Cutting Mat MANUAL A0 Olfa,407660372134583,20%
US,Cutting Mat MANUAL A0 PIXISS,384211143320665,20%
US,Cutting Mat MANUAL A0 US Art Supply,309272869596479,20%
US,Cutting Mat MANUAL A0 WORKLION,370432415669538,20%
US,Cutting Mat MANUAL A0 XNM,451552970529799,20%
US,Cutting Mat MANUAL A1 ADIR CORP.,322984959792388,20%
US,Cutting Mat MANUAL A1 ALVIN,495080408450248,20%
US,Cutting Mat MANUAL A1 ANEZUS,355199175361341,20%
US,Cutting Mat MANUAL A1 ARTAT,515397133184336,20%
US,Cutting Mat MANUAL A1 ARTEZA,490967118251463,20%
US,Cutting Mat MANUAL A1 CALIBRE ART,513599111415767,20%
US,Cutting Mat MANUAL A1 CRAFTY WORLD,474736612138193,20%
US,Cutting Mat MANUAL A1 DAFA,389163574288220,20%
US,Cutting Mat MANUAL A1 Dahle,389814595872101,20%
US,Cutting Mat MANUAL A1 ECRAFT,382804863623353,20%
US,Cutting Mat MANUAL A1 Exacto,299087434832118,20%
US,Cutting Mat MANUAL A1 Fiskars,339167204597228,20%
US,Cutting Mat MANUAL A1 HEADLEY TOOLS,436326046110725,20%
US,Cutting Mat MANUAL A1 HURON,286599837084218,20%
US,Cutting Mat MANUAL A1 IDEMEET,522923639955232,20%
US,Cutting Mat MANUAL A1 JNEOACE,286231010352689,20%
US,Cutting Mat MANUAL A1 NEWBRAUG,399074409472299,20%
US,Cutting Mat MANUAL A1 Olfa,297867140318785,20%
US,Cutting Mat MANUAL A1 OMNIGRID,512372152039542,20%
US,Cutting Mat MANUAL A1 US Art Supply,445586617094009,20%
US,Cutting Mat MANUAL A1 WORKLION,538421961097447,20%
US,Cutting Mat MANUAL A1 XNM,325899425447717,20%
US,Cutting Mat MANUAL A2 ADIR CORP.,530789758657074,20%
US,Cutting Mat MANUAL A2 ALVIN,285454435426727,20%
US,Cutting Mat MANUAL A2 ARTAT,560063877810113,20%
US,Cutting Mat MANUAL A2 ARTEZA,542584017106526,20%
